ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,Nairobi,1421788,Median age at first sexual intercourse [Women]: 25-49,17.8,1,KE,Kenya,1993,KE1993DHS,SX_AAFS_W_M2B,51703090,I,416001,1416090,Region,Nairobi,0,,0,1,SXAAFSWM2B,KEDHS1993416001,1993,DHS,,,,,1
KEN,Coast,1151559,Infant mortality rate,68,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_IMR,63206030,I,416003,1416010,Region,Coast,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS1993416003,1993,DHS,,,54,83,1
KEN,Eastern,901711,Infant mortality rate,47,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_IMR,63206030,I,416004,1416030,Region,Eastern,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS1993416004,1993,DHS,,,35,59,1
KEN,Central,6462202,Infant mortality rate,31,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_IMR,63206030,I,416002,1416040,Region,Central,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS1993416002,1993,DHS,,,16,46,1
KEN,Rift Valley,1904384,Infant mortality rate,45,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_IMR,63206030,I,416006,1416050,Region,Rift Valley,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS1993416006,1993,DHS,,,33,57,1
KEN,Western,1144513,Infant mortality rate,63,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_IMR,63206030,I,416007,1416070,Region,Western,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS1993416007,1993,DHS,,,47,80,1
KEN,Nyanza,1206744,Infant mortality rate,128,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_IMR,63206030,I,416005,1416080,Region,Nyanza,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS1993416005,1993,DHS,,,104,151,1
KEN,Nairobi,1904336,Infant mortality rate,44,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_IMR,63206030,I,416001,1416090,Region,Nairobi,14003,Ten years preceding the survey,0,1,CMECMRCIMR,KEDHS1993416001,1993,DHS,,,23,65,1
KEN,Coast,1914996,Under-five mortality rate,109,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_U5M,63206050,I,416003,1416010,Region,Coast,14003,Ten years preceding the survey,0,1,CMECMRCU5M,KEDHS1993416003,1993,DHS,,,89,129,1
KEN,Eastern,1042361,Under-five mortality rate,66,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_U5M,63206050,I,416004,1416030,Region,Eastern,14003,Ten years preceding the survey,0,1,CMECMRCU5M,KEDHS1993416004,1993,DHS,,,52,80,1
KEN,Central,1039514,Under-five mortality rate,41,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_U5M,63206050,I,416002,1416040,Region,Central,14003,Ten years preceding the survey,0,1,CMECMRCU5M,KEDHS1993416002,1993,DHS,,,24,59,1
KEN,Rift Valley,1192642,Under-five mortality rate,61,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_U5M,63206050,I,416006,1416050,Region,Rift Valley,14003,Ten years preceding the survey,0,1,CMECMRCU5M,KEDHS1993416006,1993,DHS,,,47,74,1
KEN,Western,1202971,Under-five mortality rate,110,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_U5M,63206050,I,416007,1416070,Region,Western,14003,Ten years preceding the survey,0,1,CMECMRCU5M,KEDHS1993416007,1993,DHS,,,90,129,1
KEN,Nyanza,1920132,Under-five mortality rate,187,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_U5M,63206050,I,416005,1416080,Region,Nyanza,14003,Ten years preceding the survey,0,1,CMECMRCU5M,KEDHS1993416005,1993,DHS,,,159,214,1
KEN,Nairobi,971882,Under-five mortality rate,82,0,KE,Kenya,1993,KE1993DHS,CM_ECMR_C_U5M,63206050,I,416001,1416090,Region,Nairobi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,KEDHS1993416001,1993,DHS,,,52,112,1
KEN,Coast,2576164,Place of delivery: Health facility,30.7,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416003,1416010,Region,Coast,14000,Three years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416003,1993,DHS,331,480,,,1
KEN,Coast,4688446,Place of delivery: Health facility,30.5,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416003,1416010,Region,Coast,14001,Five years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416003,1993,DHS,547,777,,,1
KEN,Coast,6556840,Place of delivery: Health facility,31.1,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416003,1416010,Region,Coast,14002,Two years preceding the survey,0,1,RHDELPCDHF,KEDHS1993416003,1993,DHS,196,296,,,1
KEN,Eastern,2863908,Place of delivery: Health facility,43.3,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416004,1416030,Region,Eastern,14000,Three years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416004,1993,DHS,718,526,,,1
KEN,Eastern,5955221,Place of delivery: Health facility,45.7,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416004,1416030,Region,Eastern,14001,Five years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416004,1993,DHS,1236,911,,,1
KEN,Eastern,2586668,Place of delivery: Health facility,44,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416004,1416030,Region,Eastern,14002,Two years preceding the survey,0,1,RHDELPCDHF,KEDHS1993416004,1993,DHS,465,345,,,1
KEN,Central,3546846,Place of delivery: Health facility,71,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416002,1416040,Region,Central,14000,Three years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416002,1993,DHS,410,390,,,1
KEN,Central,410045,Place of delivery: Health facility,72.7,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416002,1416040,Region,Central,14001,Five years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416002,1993,DHS,703,680,,,1
KEN,Central,5152610,Place of delivery: Health facility,69.6,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416002,1416040,Region,Central,14002,Two years preceding the survey,0,1,RHDELPCDHF,KEDHS1993416002,1993,DHS,275,263,,,1
KEN,Rift Valley,533261,Place of delivery: Health facility,37.2,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416006,1416050,Region,Rift Valley,14000,Three years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416006,1993,DHS,791,926,,,1
KEN,Rift Valley,3807321,Place of delivery: Health facility,38.6,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416006,1416050,Region,Rift Valley,14001,Five years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416006,1993,DHS,1328,1526,,,1
KEN,Rift Valley,4913485,Place of delivery: Health facility,36.7,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416006,1416050,Region,Rift Valley,14002,Two years preceding the survey,0,1,RHDELPCDHF,KEDHS1993416006,1993,DHS,547,622,,,1
KEN,Western,3105884,Place of delivery: Health facility,30.3,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416007,1416070,Region,Western,14000,Three years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416007,1993,DHS,598,528,,,1
KEN,Western,6917483,Place of delivery: Health facility,32.5,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416007,1416070,Region,Western,14001,Five years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416007,1993,DHS,1012,900,,,1
KEN,Western,2570393,Place of delivery: Health facility,28.2,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416007,1416070,Region,Western,14002,Two years preceding the survey,0,1,RHDELPCDHF,KEDHS1993416007,1993,DHS,389,344,,,1
KEN,Nyanza,5341802,Place of delivery: Health facility,36.3,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416005,1416080,Region,Nyanza,14000,Three years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416005,1993,DHS,621,677,,,1
KEN,Nyanza,749275,Place of delivery: Health facility,37.4,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416005,1416080,Region,Nyanza,14001,Five years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416005,1993,DHS,1023,1119,,,1
KEN,Nyanza,6096812,Place of delivery: Health facility,33.4,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416005,1416080,Region,Nyanza,14002,Two years preceding the survey,0,1,RHDELPCDHF,KEDHS1993416005,1993,DHS,415,457,,,1
KEN,Nairobi,5906848,Place of delivery: Health facility,78.9,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416001,1416090,Region,Nairobi,14000,Three years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416001,1993,DHS,177,128,,,1
KEN,Nairobi,2580757,Place of delivery: Health facility,78.2,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416001,1416090,Region,Nairobi,14001,Five years preceding the survey,0,0,RHDELPCDHF,KEDHS1993416001,1993,DHS,279,202,,,1
KEN,Nairobi,758738,Place of delivery: Health facility,81.8,1,KE,Kenya,1993,KE1993DHS,RH_DELP_C_DHF,83566070,I,416001,1416090,Region,Nairobi,14002,Two years preceding the survey,0,1,RHDELPCDHF,KEDHS1993416001,1993,DHS,122,88,,,1
KEN,Coast,2973030,Received all 8 basic vaccinations,80.9,1,KE,Kenya,1993,KE1993DHS,CH_VACC_C_BAS,93906230,I,416003,1416010,Region,Coast,0,,0,1,CHVACCCBAS,KEDHS1993416003,1993,DHS,80,125,,,1
KEN,Eastern,5295132,Received all 8 basic vaccinations,84.5,1,KE,Kenya,1993,KE1993DHS,CH_VACC_C_BAS,93906230,I,416004,1416030,Region,Eastern,0,,0,1,CHVACCCBAS,KEDHS1993416004,1993,DHS,209,154,,,1
KEN,Central,5437017,Received all 8 basic vaccinations,91.2,1,KE,Kenya,1993,KE1993DHS,CH_VACC_C_BAS,93906230,I,416002,1416040,Region,Central,0,,0,1,CHVACCCBAS,KEDHS1993416002,1993,DHS,148,143,,,1
KEN,Rift Valley,4348096,Received all 8 basic vaccinations,75.7,1,KE,Kenya,1993,KE1993DHS,CH_VACC_C_BAS,93906230,I,416006,1416050,Region,Rift Valley,0,,0,1,CHVACCCBAS,KEDHS1993416006,1993,DHS,263,294,,,1
KEN,Western,282260,Received all 8 basic vaccinations,68,1,KE,Kenya,1993,KE1993DHS,CH_VACC_C_BAS,93906230,I,416007,1416070,Region,Western,0,,0,1,CHVACCCBAS,KEDHS1993416007,1993,DHS,188,165,,,1
KEN,Nyanza,6183093,Received all 8 basic vaccinations,69.7,1,KE,Kenya,1993,KE1993DHS,CH_VACC_C_BAS,93906230,I,416005,1416080,Region,Nyanza,0,,0,1,CHVACCCBAS,KEDHS1993416005,1993,DHS,174,190,,,1
KEN,Nairobi,3271185,Received all 8 basic vaccinations,86.7,1,KE,Kenya,1993,KE1993DHS,CH_VACC_C_BAS,93906230,I,416001,1416090,Region,Nairobi,0,,0,1,CHVACCCBAS,KEDHS1993416001,1993,DHS,62,45,,,1
KEN,Coast,3455136,Treatment of diarrhea: Either ORS or RHF,49.4,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416003,1416010,Region,Coast,14000,Three years preceding the survey,0,0,CHDIATCORT,KEDHS1993416003,1993,DHS,60,79,,,1
KEN,Coast,6585832,Treatment of diarrhea: Either ORS or RHF,52.2,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416003,1416010,Region,Coast,14001,Five years preceding the survey,0,1,CHDIATCORT,KEDHS1993416003,1993,DHS,75,95,,,1
KEN,Eastern,5713303,Treatment of diarrhea: Either ORS or RHF,30.8,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416004,1416030,Region,Eastern,14000,Three years preceding the survey,0,0,CHDIATCORT,KEDHS1993416004,1993,DHS,110,80,,,1
KEN,Eastern,4953945,Treatment of diarrhea: Either ORS or RHF,27,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416004,1416030,Region,Eastern,14001,Five years preceding the survey,0,1,CHDIATCORT,KEDHS1993416004,1993,DHS,141,105,,,1
KEN,Central,5666420,Treatment of diarrhea: Either ORS or RHF,20.5,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416002,1416040,Region,Central,14000,Three years preceding the survey,0,0,CHDIATCORT,KEDHS1993416002,1993,DHS,62,56,,,1
KEN,Central,1776355,Treatment of diarrhea: Either ORS or RHF,21.6,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416002,1416040,Region,Central,14001,Five years preceding the survey,0,1,CHDIATCORT,KEDHS1993416002,1993,DHS,63,59,,,1
KEN,Rift Valley,1771445,Treatment of diarrhea: Either ORS or RHF,43,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416006,1416050,Region,Rift Valley,14000,Three years preceding the survey,0,0,CHDIATCORT,KEDHS1993416006,1993,DHS,120,131,,,1
KEN,Rift Valley,5022279,Treatment of diarrhea: Either ORS or RHF,42.5,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416006,1416050,Region,Rift Valley,14001,Five years preceding the survey,0,1,CHDIATCORT,KEDHS1993416006,1993,DHS,148,155,,,1
KEN,Western,3984053,Treatment of diarrhea: Either ORS or RHF,22.8,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416007,1416070,Region,Western,14000,Three years preceding the survey,0,0,CHDIATCORT,KEDHS1993416007,1993,DHS,138,120,,,1
KEN,Western,1759776,Treatment of diarrhea: Either ORS or RHF,25.4,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416007,1416070,Region,Western,14001,Five years preceding the survey,0,1,CHDIATCORT,KEDHS1993416007,1993,DHS,173,152,,,1
KEN,Nyanza,6877101,Treatment of diarrhea: Either ORS or RHF,30.8,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416005,1416080,Region,Nyanza,14000,Three years preceding the survey,0,0,CHDIATCORT,KEDHS1993416005,1993,DHS,122,136,,,1
KEN,Nyanza,170111,Treatment of diarrhea: Either ORS or RHF,30,1,KE,Kenya,1993,KE1993DHS,CH_DIAT_C_ORT,94096040,I,416005,1416080,Region,Nyanza,14001,Five years preceding the survey,0,1,CHDIATCORT,KEDHS1993416005,1993,DHS,151,170,,,1
KEN,Coast,1319743,Children stunted,48.1,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_HA2,104236020,I,416003,1416010,Region,Coast,0,,0,1,CNNUTSCHA2,KEDHS1993416003,1993,DHS,376,565,,,1
KEN,Eastern,3818173,Children stunted,47.6,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_HA2,104236020,I,416004,1416030,Region,Eastern,0,,0,1,CNNUTSCHA2,KEDHS1993416004,1993,DHS,980,725,,,1
KEN,Central,291121,Children stunted,37.5,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_HA2,104236020,I,416002,1416040,Region,Central,0,,0,1,CNNUTSCHA2,KEDHS1993416002,1993,DHS,599,582,,,1
KEN,Rift Valley,5526733,Children stunted,34.9,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_HA2,104236020,I,416006,1416050,Region,Rift Valley,0,,0,1,CNNUTSCHA2,KEDHS1993416006,1993,DHS,1038,1243,,,1
KEN,Western,4963700,Children stunted,36.7,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_HA2,104236020,I,416007,1416070,Region,Western,0,,0,1,CNNUTSCHA2,KEDHS1993416007,1993,DHS,828,744,,,1
KEN,Nyanza,635471,Children stunted,39.4,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_HA2,104236020,I,416005,1416080,Region,Nyanza,0,,0,1,CNNUTSCHA2,KEDHS1993416005,1993,DHS,773,852,,,1
KEN,Nairobi,4658161,Children stunted,32.2,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_HA2,104236020,I,416001,1416090,Region,Nairobi,0,,0,1,CNNUTSCHA2,KEDHS1993416001,1993,DHS,163,118,,,1
KEN,Coast,5632236,Children wasted,11.9,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WH2,104236050,I,416003,1416010,Region,Coast,0,,0,1,CNNUTSCWH2,KEDHS1993416003,1993,DHS,376,565,,,1
KEN,Eastern,5229015,Children wasted,7.8,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WH2,104236050,I,416004,1416030,Region,Eastern,0,,0,1,CNNUTSCWH2,KEDHS1993416004,1993,DHS,980,725,,,1
KEN,Central,1343581,Children wasted,4.9,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WH2,104236050,I,416002,1416040,Region,Central,0,,0,1,CNNUTSCWH2,KEDHS1993416002,1993,DHS,599,582,,,1
KEN,Rift Valley,6856219,Children wasted,8.4,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WH2,104236050,I,416006,1416050,Region,Rift Valley,0,,0,1,CNNUTSCWH2,KEDHS1993416006,1993,DHS,1038,1243,,,1
KEN,Western,1335537,Children wasted,3.9,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WH2,104236050,I,416007,1416070,Region,Western,0,,0,1,CNNUTSCWH2,KEDHS1993416007,1993,DHS,828,744,,,1
KEN,Nyanza,1343606,Children wasted,5.9,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WH2,104236050,I,416005,1416080,Region,Nyanza,0,,0,1,CNNUTSCWH2,KEDHS1993416005,1993,DHS,773,852,,,1
KEN,Nairobi,781036,Children wasted,1.7,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WH2,104236050,I,416001,1416090,Region,Nairobi,0,,0,1,CNNUTSCWH2,KEDHS1993416001,1993,DHS,163,118,,,1
KEN,Coast,3144719,Children underweight,29.7,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WA2,104236090,I,416003,1416010,Region,Coast,0,,0,1,CNNUTSCWA2,KEDHS1993416003,1993,DHS,376,565,,,1
KEN,Eastern,3521319,Children underweight,23.6,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WA2,104236090,I,416004,1416030,Region,Eastern,0,,0,1,CNNUTSCWA2,KEDHS1993416004,1993,DHS,980,725,,,1
KEN,Central,5659118,Children underweight,15,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WA2,104236090,I,416002,1416040,Region,Central,0,,0,1,CNNUTSCWA2,KEDHS1993416002,1993,DHS,599,582,,,1
KEN,Rift Valley,4887986,Children underweight,19.8,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WA2,104236090,I,416006,1416050,Region,Rift Valley,0,,0,1,CNNUTSCWA2,KEDHS1993416006,1993,DHS,1038,1243,,,1
KEN,Western,3731342,Children underweight,12.6,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WA2,104236090,I,416007,1416070,Region,Western,0,,0,1,CNNUTSCWA2,KEDHS1993416007,1993,DHS,828,744,,,1
KEN,Nyanza,5791092,Children underweight,17.3,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WA2,104236090,I,416005,1416080,Region,Nyanza,0,,0,1,CNNUTSCWA2,KEDHS1993416005,1993,DHS,773,852,,,1
KEN,Nairobi,667608,Children underweight,8.5,1,KE,Kenya,1993,KE1993DHS,CN_NUTS_C_WA2,104236090,I,416001,1416090,Region,Nairobi,0,,0,1,CNNUTSCWA2,KEDHS1993416001,1993,DHS,163,118,,,1
KEN,Coast,1319745,Median duration of exclusive breastfeeding,0.4,1,KE,Kenya,1993,KE1993DHS,CN_BFDR_C_MDE,104336020,I,416003,1416010,Region,Coast,0,,0,1,CNBFDRCMDE,KEDHS1993416003,1993,DHS,,,,,1
KEN,Eastern,1343639,Median duration of exclusive breastfeeding,0.5,1,KE,Kenya,1993,KE1993DHS,CN_BFDR_C_MDE,104336020,I,416004,1416030,Region,Eastern,0,,0,1,CNBFDRCMDE,KEDHS1993416004,1993,DHS,,,,,1
KEN,Central,1343636,Median duration of exclusive breastfeeding,0.6,1,KE,Kenya,1993,KE1993DHS,CN_BFDR_C_MDE,104336020,I,416002,1416040,Region,Central,0,,0,1,CNBFDRCMDE,KEDHS1993416002,1993,DHS,,,,,1
KEN,Rift Valley,1327995,Median duration of exclusive breastfeeding,0.9,1,KE,Kenya,1993,KE1993DHS,CN_BFDR_C_MDE,104336020,I,416006,1416050,Region,Rift Valley,0,,0,1,CNBFDRCMDE,KEDHS1993416006,1993,DHS,,,,,1
KEN,Western,1335565,Median duration of exclusive breastfeeding,1.3,1,KE,Kenya,1993,KE1993DHS,CN_BFDR_C_MDE,104336020,I,416007,1416070,Region,Western,0,,0,1,CNBFDRCMDE,KEDHS1993416007,1993,DHS,,,,,1
KEN,Nyanza,3818167,Median duration of exclusive breastfeeding,0.5,1,KE,Kenya,1993,KE1993DHS,CN_BFDR_C_MDE,104336020,I,416005,1416080,Region,Nyanza,0,,0,1,CNBFDRCMDE,KEDHS1993416005,1993,DHS,,,,,1
KEN,Nairobi,1328006,Median duration of exclusive breastfeeding,0.5,1,KE,Kenya,1993,KE1993DHS,CN_BFDR_C_MDE,104336020,I,416001,1416090,Region,Nairobi,0,,0,1,CNBFDRCMDE,KEDHS1993416001,1993,DHS,,,,,1
KEN,Coast,4803884,Women with secondary or higher education,17.5,1,KE,Kenya,1993,KE1993DHS,ED_EDUC_W_SEH,231203100,I,416003,1416010,Region,Coast,0,,0,1,EDEDUCWSEH,KEDHS1993416003,1993,DHS,717,1091,,,1
KEN,Eastern,351027,Women with secondary or higher education,21.3,1,KE,Kenya,1993,KE1993DHS,ED_EDUC_W_SEH,231203100,I,416004,1416030,Region,Eastern,0,,0,1,EDEDUCWSEH,KEDHS1993416004,1993,DHS,1406,1044,,,1
KEN,Central,6563479,Women with secondary or higher education,31.3,1,KE,Kenya,1993,KE1993DHS,ED_EDUC_W_SEH,231203100,I,416002,1416040,Region,Central,0,,0,1,EDEDUCWSEH,KEDHS1993416002,1993,DHS,1094,1075,,,1
KEN,Rift Valley,5440707,Women with secondary or higher education,21.7,1,KE,Kenya,1993,KE1993DHS,ED_EDUC_W_SEH,231203100,I,416006,1416050,Region,Rift Valley,0,,0,1,EDEDUCWSEH,KEDHS1993416006,1993,DHS,1562,1754,,,1
KEN,Western,707333,Women with secondary or higher education,25.8,1,KE,Kenya,1993,KE1993DHS,ED_EDUC_W_SEH,231203100,I,416007,1416070,Region,Western,0,,0,1,EDEDUCWSEH,KEDHS1993416007,1993,DHS,1096,945,,,1
KEN,Nyanza,1346031,Women with secondary or higher education,18.2,1,KE,Kenya,1993,KE1993DHS,ED_EDUC_W_SEH,231203100,I,416005,1416080,Region,Nyanza,0,,0,1,EDEDUCWSEH,KEDHS1993416005,1993,DHS,1158,1264,,,1
KEN,Nairobi,4405646,Women with secondary or higher education,48,1,KE,Kenya,1993,KE1993DHS,ED_EDUC_W_SEH,231203100,I,416001,1416090,Region,Nairobi,0,,0,1,EDEDUCWSEH,KEDHS1993416001,1993,DHS,507,367,,,1
KEN,Coast,829775,Households with electricity,16.9,1,KE,Kenya,1993,KE1993DHS,HC_ELEC_H_ELC,260321010,I,416003,1416010,Region,Coast,0,,0,1,HCELECHELC,KEDHS1993416003,1993,DHS,678,1106,,,1
KEN,Eastern,3321024,Households with electricity,4.1,1,KE,Kenya,1993,KE1993DHS,HC_ELEC_H_ELC,260321010,I,416004,1416030,Region,Eastern,0,,0,1,HCELECHELC,KEDHS1993416004,1993,DHS,1348,997,,,1
KEN,Central,6422308,Households with electricity,9.8,1,KE,Kenya,1993,KE1993DHS,HC_ELEC_H_ELC,260321010,I,416002,1416040,Region,Central,0,,0,1,HCELECHELC,KEDHS1993416002,1993,DHS,1282,1253,,,1
KEN,Rift Valley,558609,Households with electricity,7.1,1,KE,Kenya,1993,KE1993DHS,HC_ELEC_H_ELC,260321010,I,416006,1416050,Region,Rift Valley,0,,0,1,HCELECHELC,KEDHS1993416006,1993,DHS,1745,1890,,,1
KEN,Western,4386159,Households with electricity,7.6,1,KE,Kenya,1993,KE1993DHS,HC_ELEC_H_ELC,260321010,I,416007,1416070,Region,Western,0,,0,1,HCELECHELC,KEDHS1993416007,1993,DHS,1007,848,,,1
KEN,Nyanza,5628558,Households with electricity,3.4,1,KE,Kenya,1993,KE1993DHS,HC_ELEC_H_ELC,260321010,I,416005,1416080,Region,Nyanza,0,,0,1,HCELECHELC,KEDHS1993416005,1993,DHS,1245,1368,,,1
KEN,Nairobi,3971685,Households with electricity,50.8,1,KE,Kenya,1993,KE1993DHS,HC_ELEC_H_ELC,260321010,I,416001,1416090,Region,Nairobi,0,,0,1,HCELECHELC,KEDHS1993416001,1993,DHS,645,488,,,1
KEN,Coast,2772657,Total fertility rate 15-49,5,1,KE,Kenya,1998,KE1998DHS,FE_FRTR_W_TFR,11763080,I,416003,1416010,Region,Coast,0,,0,1,FEFRTRWTFR,KEDHS1998416003,1998,DHS,,,,,1
KEN,Eastern,2755084,Total fertility rate 15-49,4.7,1,KE,Kenya,1998,KE1998DHS,FE_FRTR_W_TFR,11763080,I,416004,1416030,Region,Eastern,0,,0,1,FEFRTRWTFR,KEDHS1998416004,1998,DHS,,,,,1
KEN,Central,2755095,Total fertility rate 15-49,3.7,1,KE,Kenya,1998,KE1998DHS,FE_FRTR_W_TFR,11763080,I,416002,1416040,Region,Central,0,,0,1,FEFRTRWTFR,KEDHS1998416002,1998,DHS,,,,,1
KEN,Rift Valley,2771550,Total fertility rate 15-49,5.3,1,KE,Kenya,1998,KE1998DHS,FE_FRTR_W_TFR,11763080,I,416006,1416050,Region,Rift Valley,0,,0,1,FEFRTRWTFR,KEDHS1998416006,1998,DHS,,,,,1
KEN,Western,1041993,Total fertility rate 15-49,5.6,1,KE,Kenya,1998,KE1998DHS,FE_FRTR_W_TFR,11763080,I,416007,1416070,Region,Western,0,,0,1,FEFRTRWTFR,KEDHS1998416007,1998,DHS,,,,,1
KEN,Nyanza,2772664,Total fertility rate 15-49,5,1,KE,Kenya,1998,KE1998DHS,FE_FRTR_W_TFR,11763080,I,416005,1416080,Region,Nyanza,0,,0,1,FEFRTRWTFR,KEDHS1998416005,1998,DHS,,,,,1
KEN,Nairobi,2764430,Total fertility rate 15-49,2.6,1,KE,Kenya,1998,KE1998DHS,FE_FRTR_W_TFR,11763080,I,416001,1416090,Region,Nairobi,0,,0,1,FEFRTRWTFR,KEDHS1998416001,1998,DHS,,,,,1
KEN,Coast,4857250,Married women currently using any method of contraception,22.1,1,KE,Kenya,1998,KE1998DHS,FP_CUSM_W_ANY,32633010,I,416003,1416010,Region,Coast,0,,0,1,FPCUSMWANY,KEDHS1998416003,1998,DHS,373,753,,,1
